id,filename,label
88,Bed00058.jpg,Bed
89,Fork00029.jpg,Fork
90,Flipflops00014.jpg,Flipflops
91,Backpack00034.jpg,Backpack
92,Oven00028.jpg,Oven
93,Keyboard00045.jpg,Keyboard
94,Laptop00047.jpg,Laptop
95,TV00035.jpg,TV
96,Eraser00042.jpg,Eraser
97,Calculator00035.jpg,Calculator
98,Scissors00014.jpg,Scissors
99,Telephone00042.jpg,Telephone
100,Table00022.jpg,Table
101,Telephone00074.jpg,Telephone
102,Glasses00028.jpg,Glasses
103,Sink00074.jpg,Sink
104,Kettle00051.jpg,Kettle
105,Exit_Sign00055.jpg,Exit_Sign
106,Sneakers00006.jpg,Sneakers
107,ToothBrush00024.jpg,ToothBrush
108,Ruler00039.jpg,Ruler
109,Desk_Lamp00003.jpg,Desk_Lamp
110,Shelf00022.jpg,Shelf
111,Curtains00044.jpg,Curtains
112,Computer00021.jpg,Computer
113,Refrigerator00052.jpg,Refrigerator
114,Exit_Sign00054.jpg,Exit_Sign
115,Notebook00021.jpg,Notebook
116,Desk_Lamp00015.jpg,Desk_Lamp
117,Clipboards00031.jpg,Clipboards
118,Couch00019.jpg,Couch
119,Paper_Clip00054.jpg,Paper_Clip
120,Curtains00045.jpg,Curtains
121,Chair00001.jpg,Chair
122,Mug00011.jpg,Mug
123,Keyboard00075.jpg,Keyboard
124,Keyboard00026.jpg,Keyboard
125,Sink00016.jpg,Sink
126,Fan00049.jpg,Fan
127,Paper_Clip00027.jpg,Paper_Clip
128,Backpack00009.jpg,Backpack
129,Lamp_Shade00042.jpg,Lamp_Shade
130,Push_Pin00010.jpg,Push_Pin
131,Alarm_Clock00050.jpg,Alarm_Clock
132,Postit_Notes00011.jpg,Postit_Notes
133,Oven00062.jpg,Oven
134,Flipflops00065.jpg,Flipflops
135,Flowers00047.jpg,Flowers
136,Paper_Clip00041.jpg,Paper_Clip
137,Printer00044.jpg,Printer
138,Chair00059.jpg,Chair
139,Knives00033.jpg,Knives
140,Push_Pin00013.jpg,Push_Pin
141,Monitor00057.jpg,Monitor
142,Chair00053.jpg,Chair
143,Batteries00063.jpg,Batteries
144,Postit_Notes00010.jpg,Postit_Notes
145,Glasses00003.jpg,Glasses
146,Sneakers00051.jpg,Sneakers
147,Trash_Can00051.jpg,Trash_Can
148,Flipflops00076.jpg,Flipflops
149,Sink00069.jpg,Sink
150,Toys00061.jpg,Toys
151,Calculator00068.jpg,Calculator
152,Push_Pin00038.jpg,Push_Pin
153,Pan00006.jpg,Pan
154,Printer00024.jpg,Printer
155,Computer00058.jpg,Computer
156,Soda00010.jpg,Soda
157,Backpack00030.jpg,Backpack
158,TV00009.jpg,TV
159,Clipboards00057.jpg,Clipboards
160,Clipboards00048.jpg,Clipboards
161,Pen00048.jpg,Pen
162,Computer00052.jpg,Computer
163,ToothBrush00069.jpg,ToothBrush
164,Couch00051.jpg,Couch
165,Bike00089.jpg,Bike
166,Couch00056.jpg,Couch
167,Refrigerator00016.jpg,Refrigerator
168,Lamp_Shade00053.jpg,Lamp_Shade
169,Refrigerator00047.jpg,Refrigerator
170,Curtains00019.jpg,Curtains
171,Alarm_Clock00077.jpg,Alarm_Clock
172,Postit_Notes00054.jpg,Postit_Notes
173,Exit_Sign00038.jpg,Exit_Sign
174,Keyboard00021.jpg,Keyboard
175,Scissors00018.jpg,Scissors
176,Push_Pin00015.jpg,Push_Pin
177,Bed00034.jpg,Bed
178,Table00018.jpg,Table
179,Sneakers00014.jpg,Sneakers
180,Marker00014.jpg,Marker
181,Speaker00001.jpg,Speaker
182,Bike00073.jpg,Bike
183,Calculator00050.jpg,Calculator
184,Computer00038.jpg,Computer
185,Oven00054.jpg,Oven
186,Flipflops00010.jpg,Flipflops
187,Glasses00012.jpg,Glasses
188,Mouse00057.jpg,Mouse
189,Postit_Notes00045.jpg,Postit_Notes
190,Keyboard00034.jpg,Keyboard
191,Spoon00036.jpg,Spoon
192,Exit_Sign00029.jpg,Exit_Sign
193,Bed00009.jpg,Bed
194,Sneakers00007.jpg,Sneakers
195,Chair00062.jpg,Chair
196,Flipflops00081.jpg,Flipflops
197,Screwdriver00045.jpg,Screwdriver
198,Scissors00041.jpg,Scissors
199,Soda00057.jpg,Soda
200,Oven00063.jpg,Oven
201,Knives00011.jpg,Knives
202,Laptop00065.jpg,Laptop
203,Fork00004.jpg,Fork
204,Screwdriver00003.jpg,Screwdriver
205,Drill00043.jpg,Drill
206,Mop00040.jpg,Mop
207,Fan00060.jpg,Fan
208,Pen00049.jpg,Pen
209,Soda00024.jpg,Soda
210,Bed00006.jpg,Bed
211,Alarm_Clock00045.jpg,Alarm_Clock
212,Alarm_Clock00084.jpg,Alarm_Clock
213,TV00024.jpg,TV
214,Clipboards00064.jpg,Clipboards
215,Eraser00014.jpg,Eraser
216,Backpack00070.jpg,Backpack
217,Printer00015.jpg,Printer
218,ToothBrush00029.jpg,ToothBrush
219,Bed00078.jpg,Bed
220,Sneakers00072.jpg,Sneakers
221,Mouse00004.jpg,Mouse
222,Helmet00011.jpg,Helmet
223,Lamp_Shade00017.jpg,Lamp_Shade
224,Batteries00057.jpg,Batteries
225,Pencil00009.jpg,Pencil
226,Speaker00071.jpg,Speaker
227,Sneakers00013.jpg,Sneakers
228,Soda00029.jpg,Soda
229,Curtains00062.jpg,Curtains
230,Helmet00012.jpg,Helmet
231,Printer00042.jpg,Printer
232,Paper_Clip00036.jpg,Paper_Clip
233,Mug00058.jpg,Mug
234,Bed00055.jpg,Bed
235,Desk_Lamp00043.jpg,Desk_Lamp
236,Hammer00041.jpg,Hammer
237,Pencil00052.jpg,Pencil
238,Refrigerator00057.jpg,Refrigerator
239,Oven00036.jpg,Oven
240,Toys00035.jpg,Toys
241,Keyboard00052.jpg,Keyboard
242,Bottle00049.jpg,Bottle
243,Postit_Notes00049.jpg,Postit_Notes
244,Flipflops00046.jpg,Flipflops
245,Backpack00050.jpg,Backpack
246,Oven00046.jpg,Oven
247,Backpack00089.jpg,Backpack
248,Helmet00051.jpg,Helmet
249,Bottle00030.jpg,Bottle
250,File_Cabinet00040.jpg,File_Cabinet
251,Printer00037.jpg,Printer
252,Helmet00028.jpg,Helmet
253,ToothBrush00057.jpg,ToothBrush
254,Exit_Sign00053.jpg,Exit_Sign
255,Keyboard00062.jpg,Keyboard
256,Pan00018.jpg,Pan
257,Postit_Notes00007.jpg,Postit_Notes
258,Bed00072.jpg,Bed
259,Mouse00054.jpg,Mouse
260,Printer00021.jpg,Printer
261,Clipboards00058.jpg,Clipboards
262,Speaker00062.jpg,Speaker
263,Pan00013.jpg,Pan
264,Paper_Clip00034.jpg,Paper_Clip
265,Candles00051.jpg,Candles
266,Scissors00047.jpg,Scissors
267,Telephone00001.jpg,Telephone
268,Oven00051.jpg,Oven
269,Clipboards00024.jpg,Clipboards
270,Mouse00001.jpg,Mouse
271,Calendar00013.jpg,Calendar
272,Bottle00037.jpg,Bottle
273,Table00028.jpg,Table
274,Mouse00021.jpg,Mouse
275,Screwdriver00006.jpg,Screwdriver
276,Trash_Can00041.jpg,Trash_Can
277,Batteries00042.jpg,Batteries
278,Marker00020.jpg,Marker
279,Bike00035.jpg,Bike
280,Trash_Can00080.jpg,Trash_Can
281,Candles00065.jpg,Candles
282,Calculator00069.jpg,Calculator
283,Hammer00012.jpg,Hammer
284,Screwdriver00042.jpg,Screwdriver
285,Trash_Can00018.jpg,Trash_Can
286,Chair00057.jpg,Chair
287,Desk_Lamp00008.jpg,Desk_Lamp
288,Calendar00021.jpg,Calendar
289,Flipflops00048.jpg,Flipflops
290,Paper_Clip00038.jpg,Paper_Clip
291,Mouse00040.jpg,Mouse
292,Postit_Notes00026.jpg,Postit_Notes
293,Flipflops00067.jpg,Flipflops
294,Spoon00022.jpg,Spoon
295,Spoon00039.jpg,Spoon
296,Bike00038.jpg,Bike
297,Screwdriver00033.jpg,Screwdriver
298,Mouse00012.jpg,Mouse
299,Folder00044.jpg,Folder
300,Knives00009.jpg,Knives
301,Hammer00030.jpg,Hammer
302,Drill00049.jpg,Drill
303,Glasses00036.jpg,Glasses
304,Backpack00065.jpg,Backpack
305,Sink00034.jpg,Sink
306,Shelf00047.jpg,Shelf
307,Trash_Can00028.jpg,Trash_Can
308,Glasses00048.jpg,Glasses
309,Mop00008.jpg,Mop
310,Computer00040.jpg,Computer
311,Computer00062.jpg,Computer
312,Bottle00074.jpg,Bottle
313,Fan00053.jpg,Fan
314,Flipflops00021.jpg,Flipflops
315,Speaker00035.jpg,Speaker
316,Bucket00058.jpg,Bucket
317,Flowers00071.jpg,Flowers
318,Desk_Lamp00016.jpg,Desk_Lamp
319,Telephone00063.jpg,Telephone
320,Mouse00027.jpg,Mouse
321,Telephone00024.jpg,Telephone
322,Paper_Clip00013.jpg,Paper_Clip
323,Speaker00072.jpg,Speaker
324,Monitor00004.jpg,Monitor
325,Sneakers00084.jpg,Sneakers
326,Alarm_Clock00043.jpg,Alarm_Clock
327,Flipflops00066.jpg,Flipflops
328,Calendar00033.jpg,Calendar
329,Bike00094.jpg,Bike
330,Fan00040.jpg,Fan
331,Soda00049.jpg,Soda
332,Monitor00037.jpg,Monitor
333,Soda00056.jpg,Soda
334,ToothBrush00041.jpg,ToothBrush
335,Candles00066.jpg,Candles
336,Paper_Clip00043.jpg,Paper_Clip
337,Sink00003.jpg,Sink
338,Bucket00040.jpg,Bucket
339,Knives00049.jpg,Knives
340,Flowers00069.jpg,Flowers
341,TV00047.jpg,TV
342,Mouse00014.jpg,Mouse
343,Kettle00047.jpg,Kettle
344,Lamp_Shade00038.jpg,Lamp_Shade
345,Helmet00017.jpg,Helmet
346,Oven00057.jpg,Oven
347,Oven00061.jpg,Oven
348,Soda00040.jpg,Soda
349,Folder00012.jpg,Folder
350,Sneakers00027.jpg,Sneakers
351,Monitor00068.jpg,Monitor
352,Exit_Sign00040.jpg,Exit_Sign
353,Flipflops00059.jpg,Flipflops
354,Pen00014.jpg,Pen
355,Bike00028.jpg,Bike
356,Flipflops00070.jpg,Flipflops
357,Kettle00009.jpg,Kettle
358,Monitor00046.jpg,Monitor
359,Notebook00010.jpg,Notebook
360,Desk_Lamp00009.jpg,Desk_Lamp
361,Shelf00051.jpg,Shelf
362,Calculator00019.jpg,Calculator
363,Scissors00003.jpg,Scissors
364,Trash_Can00076.jpg,Trash_Can
365,Desk_Lamp00061.jpg,Desk_Lamp
366,Pen00016.jpg,Pen
367,Chair00075.jpg,Chair
368,Paper_Clip00042.jpg,Paper_Clip
369,Clipboards00047.jpg,Clipboards
370,Screwdriver00014.jpg,Screwdriver
371,File_Cabinet00004.jpg,File_Cabinet
372,Fan00042.jpg,Fan
373,Curtains00038.jpg,Curtains
374,Sink00037.jpg,Sink
375,Soda00047.jpg,Soda
376,Speaker00018.jpg,Speaker
377,Glasses00050.jpg,Glasses
378,Pencil00041.jpg,Pencil
379,Fork00026.jpg,Fork
380,ToothBrush00061.jpg,ToothBrush
381,Mug00037.jpg,Mug
382,Candles00044.jpg,Candles
383,File_Cabinet00023.jpg,File_Cabinet
384,Spoon00001.jpg,Spoon
385,Bottle00067.jpg,Bottle
386,Sink00041.jpg,Sink
387,Scissors00017.jpg,Scissors
388,Fork00007.jpg,Fork
389,Laptop00046.jpg,Laptop
390,Pencil00029.jpg,Pencil
391,Folder00035.jpg,Folder
392,Notebook00023.jpg,Notebook
393,Bike00069.jpg,Bike
394,Glasses00014.jpg,Glasses
395,Scissors00050.jpg,Scissors
396,Desk_Lamp00027.jpg,Desk_Lamp
397,Candles00053.jpg,Candles
398,Mouse00003.jpg,Mouse
399,Pen00042.jpg,Pen
400,Mug00055.jpg,Mug
401,Laptop00054.jpg,Laptop
402,Kettle00016.jpg,Kettle
403,Glasses00052.jpg,Glasses
404,Table00033.jpg,Table
405,Exit_Sign00048.jpg,Exit_Sign
406,Toys00057.jpg,Toys
407,Bucket00046.jpg,Bucket
408,Trash_Can00014.jpg,Trash_Can
409,Lamp_Shade00030.jpg,Lamp_Shade
410,Exit_Sign00013.jpg,Exit_Sign
411,Chair00088.jpg,Chair
412,Backpack00081.jpg,Backpack
413,Chair00051.jpg,Chair
414,Desk_Lamp00030.jpg,Desk_Lamp
415,ToothBrush00081.jpg,ToothBrush
416,Pen00018.jpg,Pen
417,Backpack00022.jpg,Backpack
418,Refrigerator00019.jpg,Refrigerator
419,Postit_Notes00066.jpg,Postit_Notes
420,Soda00061.jpg,Soda
421,Sneakers00083.jpg,Sneakers
422,Computer00010.jpg,Computer
423,Telephone00012.jpg,Telephone
424,Glasses00016.jpg,Glasses
425,Mug00017.jpg,Mug
426,Paper_Clip00018.jpg,Paper_Clip
427,Candles00019.jpg,Candles
428,Speaker00033.jpg,Speaker
429,Bottle00034.jpg,Bottle
430,Flipflops00015.jpg,Flipflops
431,Bottle00064.jpg,Bottle
432,Scissors00030.jpg,Scissors
433,Sneakers00054.jpg,Sneakers
434,Candles00067.jpg,Candles
435,TV00001.jpg,TV
436,Eraser00033.jpg,Eraser
437,Postit_Notes00033.jpg,Postit_Notes
438,Spoon00053.jpg,Spoon
439,Sneakers00077.jpg,Sneakers
440,Bed00010.jpg,Bed
441,Bike00017.jpg,Bike
442,Flowers00037.jpg,Flowers
443,Laptop00019.jpg,Laptop
444,Calculator00047.jpg,Calculator
445,Sink00029.jpg,Sink
446,Telephone00019.jpg,Telephone
447,Backpack00021.jpg,Backpack
448,Mouse00028.jpg,Mouse
449,Lamp_Shade00070.jpg,Lamp_Shade
450,Bucket00078.jpg,Bucket
451,Chair00064.jpg,Chair
452,Alarm_Clock00052.jpg,Alarm_Clock
453,Mop00023.jpg,Mop
454,ToothBrush00021.jpg,ToothBrush
455,Knives00071.jpg,Knives
456,Printer00045.jpg,Printer
457,Lamp_Shade00018.jpg,Lamp_Shade
458,Pencil00047.jpg,Pencil
459,Bike00080.jpg,Bike
460,Fork00014.jpg,Fork
461,Keyboard00001.jpg,Keyboard
462,Screwdriver00048.jpg,Screwdriver
463,Candles00006.jpg,Candles
464,Laptop00014.jpg,Laptop
465,Bottle00056.jpg,Bottle
466,Telephone00015.jpg,Telephone
467,Mug00051.jpg,Mug
468,Calculator00022.jpg,Calculator
469,Bed00021.jpg,Bed
470,Postit_Notes00016.jpg,Postit_Notes
471,Telephone00040.jpg,Telephone
472,Mouse00008.jpg,Mouse
473,Sneakers00064.jpg,Sneakers
474,Computer00023.jpg,Computer
475,Hammer00033.jpg,Hammer
476,Paper_Clip00052.jpg,Paper_Clip
477,Webcam00039.jpg,Webcam
478,Computer00008.jpg,Computer
479,Curtains00014.jpg,Curtains
480,Backpack00008.jpg,Backpack
481,Candles00035.jpg,Candles
482,Alarm_Clock00064.jpg,Alarm_Clock
483,Sneakers00012.jpg,Sneakers
484,Scissors00069.jpg,Scissors
485,Knives00001.jpg,Knives
486,Mug00021.jpg,Mug
487,Flipflops00056.jpg,Flipflops
488,Calendar00034.jpg,Calendar
489,Soda00013.jpg,Soda
490,Calendar00053.jpg,Calendar
491,Refrigerator00069.jpg,Refrigerator
492,Backpack00017.jpg,Backpack
493,Sink00027.jpg,Sink
494,ToothBrush00060.jpg,ToothBrush
495,Calendar00027.jpg,Calendar
496,Batteries00001.jpg,Batteries
497,Notebook00061.jpg,Notebook
498,Sneakers00058.jpg,Sneakers
499,Notebook00065.jpg,Notebook
500,Chair00015.jpg,Chair
501,Mug00049.jpg,Mug
502,Trash_Can00027.jpg,Trash_Can
503,Batteries00007.jpg,Batteries
504,Marker00009.jpg,Marker
505,Bucket00066.jpg,Bucket
506,Alarm_Clock00058.jpg,Alarm_Clock
507,Batteries00018.jpg,Batteries
508,Laptop00062.jpg,Laptop
509,Bike00006.jpg,Bike
510,Bottle00046.jpg,Bottle
511,Sneakers00060.jpg,Sneakers
512,Mop00030.jpg,Mop
513,Lamp_Shade00019.jpg,Lamp_Shade
514,Bed00033.jpg,Bed
515,Helmet00041.jpg,Helmet
516,Notebook00034.jpg,Notebook
517,Oven00049.jpg,Oven
518,Folder00011.jpg,Folder
519,Scissors00026.jpg,Scissors
520,Alarm_Clock00074.jpg,Alarm_Clock
521,Folder00046.jpg,Folder
522,Spoon00015.jpg,Spoon
523,Mop00013.jpg,Mop
524,Toys00036.jpg,Toys
525,Couch00052.jpg,Couch
526,Computer00013.jpg,Computer
527,Exit_Sign00031.jpg,Exit_Sign
528,Candles00036.jpg,Candles
529,Desk_Lamp00057.jpg,Desk_Lamp
530,Scissors00040.jpg,Scissors
531,Toys00031.jpg,Toys
532,File_Cabinet00007.jpg,File_Cabinet
533,Exit_Sign00034.jpg,Exit_Sign
534,Webcam00027.jpg,Webcam
535,Fork00012.jpg,Fork
536,Chair00056.jpg,Chair
537,Pen00012.jpg,Pen
538,Sink00050.jpg,Sink
539,Bottle00053.jpg,Bottle
540,Knives00021.jpg,Knives
541,Printer00030.jpg,Printer
542,Batteries00053.jpg,Batteries
543,Bike00081.jpg,Bike
544,Soda00048.jpg,Soda
545,Bucket00063.jpg,Bucket
546,Keyboard00012.jpg,Keyboard
547,Clipboards00052.jpg,Clipboards
548,Printer00033.jpg,Printer
549,Calendar00012.jpg,Calendar
550,ToothBrush00036.jpg,ToothBrush
551,Radio00016.jpg,Radio
552,Telephone00057.jpg,Telephone
553,Bike00051.jpg,Bike
554,Hammer00004.jpg,Hammer
555,Couch00072.jpg,Couch
556,Keyboard00053.jpg,Keyboard
557,ToothBrush00047.jpg,ToothBrush
558,Telephone00056.jpg,Telephone
559,Sink00067.jpg,Sink
560,Bottle00048.jpg,Bottle
561,Candles00037.jpg,Candles
562,Exit_Sign00059.jpg,Exit_Sign
563,Curtains00068.jpg,Curtains
564,Mop00024.jpg,Mop
565,Sink00057.jpg,Sink
566,Lamp_Shade00031.jpg,Lamp_Shade
567,Toys00054.jpg,Toys
568,Desk_Lamp00021.jpg,Desk_Lamp
569,Mop00046.jpg,Mop
570,ToothBrush00072.jpg,ToothBrush
571,Bike00037.jpg,Bike
572,Alarm_Clock00078.jpg,Alarm_Clock
573,Trash_Can00015.jpg,Trash_Can
574,Exit_Sign00080.jpg,Exit_Sign
575,Webcam00019.jpg,Webcam
576,Backpack00077.jpg,Backpack
577,Spoon00017.jpg,Spoon
578,Couch00021.jpg,Couch
579,Pen00038.jpg,Pen
580,Bucket00019.jpg,Bucket
581,Scissors00060.jpg,Scissors
582,Pen00045.jpg,Pen
583,Computer00061.jpg,Computer
584,Flowers00063.jpg,Flowers
585,Computer00045.jpg,Computer
586,Backpack00001.jpg,Backpack
587,Pen00015.jpg,Pen
588,Fork00009.jpg,Fork
589,ToothBrush00033.jpg,ToothBrush
590,Exit_Sign00060.jpg,Exit_Sign
591,Exit_Sign00006.jpg,Exit_Sign
592,Toys00021.jpg,Toys
593,Speaker00034.jpg,Speaker
594,Calculator00070.jpg,Calculator
595,Exit_Sign00035.jpg,Exit_Sign
596,Spoon00033.jpg,Spoon
597,Glasses00019.jpg,Glasses
598,Lamp_Shade00044.jpg,Lamp_Shade
599,Desk_Lamp00052.jpg,Desk_Lamp
600,Drill00046.jpg,Drill
601,Trash_Can00042.jpg,Trash_Can
602,Trash_Can00026.jpg,Trash_Can
603,Oven00010.jpg,Oven
604,Curtains00051.jpg,Curtains
605,Folder00050.jpg,Folder
606,Bed00081.jpg,Bed
607,Sneakers00050.jpg,Sneakers
608,Chair00036.jpg,Chair
609,Backpack00092.jpg,Backpack
610,Exit_Sign00016.jpg,Exit_Sign
611,Backpack00088.jpg,Backpack
612,Scissors00010.jpg,Scissors
613,Refrigerator00023.jpg,Refrigerator
614,Backpack00011.jpg,Backpack
615,Scissors00033.jpg,Scissors
616,Bucket00050.jpg,Bucket
617,Bed00069.jpg,Bed
618,Screwdriver00028.jpg,Screwdriver
619,Backpack00093.jpg,Backpack
620,Bed00075.jpg,Bed
621,Telephone00071.jpg,Telephone
622,Table00048.jpg,Table
623,Folder00024.jpg,Folder
624,Pan00019.jpg,Pan
625,Scissors00063.jpg,Scissors
626,Curtains00011.jpg,Curtains
627,Webcam00009.jpg,Webcam
628,Pan00027.jpg,Pan
629,Refrigerator00038.jpg,Refrigerator
630,Lamp_Shade00026.jpg,Lamp_Shade
631,Flipflops00012.jpg,Flipflops
632,Sink00014.jpg,Sink
633,Helmet00042.jpg,Helmet
634,Bottle00058.jpg,Bottle
635,Flowers00060.jpg,Flowers
636,Pencil00054.jpg,Pencil
637,Toys00045.jpg,Toys
638,Sneakers00030.jpg,Sneakers
639,Alarm_Clock00062.jpg,Alarm_Clock
640,Oven00048.jpg,Oven
641,Bucket00027.jpg,Bucket
642,Backpack00083.jpg,Backpack
643,Batteries00059.jpg,Batteries
644,Calendar00046.jpg,Calendar
645,Soda00043.jpg,Soda
646,Scissors00066.jpg,Scissors
647,TV00040.jpg,TV
648,Flowers00016.jpg,Flowers
649,Flipflops00027.jpg,Flipflops
650,Calendar00030.jpg,Calendar
651,Helmet00040.jpg,Helmet
652,Hammer00034.jpg,Hammer
653,Kettle00028.jpg,Kettle
654,Trash_Can00046.jpg,Trash_Can
655,Couch00009.jpg,Couch
656,Monitor00052.jpg,Monitor
657,Oven00029.jpg,Oven
658,Knives00044.jpg,Knives
659,File_Cabinet00013.jpg,File_Cabinet
660,Sneakers00010.jpg,Sneakers
661,Keyboard00010.jpg,Keyboard
662,Calculator00059.jpg,Calculator
663,Scissors00008.jpg,Scissors
664,Bike00018.jpg,Bike
665,Candles00040.jpg,Candles
666,Screwdriver00049.jpg,Screwdriver
667,File_Cabinet00048.jpg,File_Cabinet
668,Pencil00037.jpg,Pencil
669,Webcam00030.jpg,Webcam
670,Helmet00034.jpg,Helmet
671,Soda00021.jpg,Soda
672,Knives00007.jpg,Knives
673,Radio00007.jpg,Radio
674,Toys00014.jpg,Toys
675,Chair00050.jpg,Chair
676,Knives00068.jpg,Knives
677,Batteries00040.jpg,Batteries
678,Couch00062.jpg,Couch
679,Soda00042.jpg,Soda
680,Flowers00009.jpg,Flowers
681,Fan00019.jpg,Fan
682,Folder00006.jpg,Folder
683,Toys00022.jpg,Toys
684,Chair00022.jpg,Chair
685,Chair00070.jpg,Chair
686,Desk_Lamp00004.jpg,Desk_Lamp
687,Trash_Can00024.jpg,Trash_Can
688,Sneakers00015.jpg,Sneakers
689,Fan00050.jpg,Fan
690,Folder00034.jpg,Folder
691,Bottle00018.jpg,Bottle
692,Flipflops00001.jpg,Flipflops
693,Drill00011.jpg,Drill
694,Candles00084.jpg,Candles
695,Eraser00006.jpg,Eraser
696,Couch00042.jpg,Couch
697,Bike00070.jpg,Bike
698,ToothBrush00040.jpg,ToothBrush
699,Telephone00029.jpg,Telephone
700,Alarm_Clock00018.jpg,Alarm_Clock
701,Speaker00017.jpg,Speaker
702,Refrigerator00012.jpg,Refrigerator
703,Exit_Sign00026.jpg,Exit_Sign
704,Candles00082.jpg,Candles
705,Marker00001.jpg,Marker
706,Spoon00018.jpg,Spoon
707,Alarm_Clock00003.jpg,Alarm_Clock
708,Backpack00061.jpg,Backpack
709,Curtains00067.jpg,Curtains
710,Pan00017.jpg,Pan
711,Pencil00036.jpg,Pencil
712,Calculator00024.jpg,Calculator
713,Kettle00056.jpg,Kettle
714,Bottle00063.jpg,Bottle
715,File_Cabinet00006.jpg,File_Cabinet
716,Pencil00011.jpg,Pencil
717,Printer00039.jpg,Printer
718,Scissors00067.jpg,Scissors
719,Trash_Can00021.jpg,Trash_Can
720,Calendar00031.jpg,Calendar
721,Bed00053.jpg,Bed
722,Toys00019.jpg,Toys
723,Flowers00045.jpg,Flowers
724,Speaker00031.jpg,Speaker
725,Clipboards00001.jpg,Clipboards
726,Candles00090.jpg,Candles
727,Curtains00061.jpg,Curtains
728,Clipboards00060.jpg,Clipboards
729,Backpack00064.jpg,Backpack
730,Radio00057.jpg,Radio
731,Postit_Notes00044.jpg,Postit_Notes
732,Backpack00078.jpg,Backpack
733,Alarm_Clock00075.jpg,Alarm_Clock
734,Hammer00026.jpg,Hammer
735,Flowers00052.jpg,Flowers
736,Screwdriver00022.jpg,Screwdriver
737,Webcam00046.jpg,Webcam
738,Alarm_Clock00012.jpg,Alarm_Clock
739,Hammer00017.jpg,Hammer
740,Bottle00021.jpg,Bottle
741,Backpack00063.jpg,Backpack
742,Shelf00026.jpg,Shelf
743,Folder00033.jpg,Folder
744,Table00038.jpg,Table
745,Glasses00001.jpg,Glasses
746,Bike00043.jpg,Bike
747,Refrigerator00046.jpg,Refrigerator
748,Postit_Notes00055.jpg,Postit_Notes
749,Screwdriver00050.jpg,Screwdriver
